gene_id	gate_type	complexity_score	gene_id_clean	gene_name
ENSG00000267591	NULL	-1.0	ENSG00000267591	
ENSG00000267592	NULL	-1.0	ENSG00000267592	
ENSG00000267593	INCONSISTENT	1.0	ENSG00000267593	LINC01926
ENSG00000267594	NULL	-1.0	ENSG00000267594	CYP4F24P
ENSG00000267595	INCONSISTENT	2.0	ENSG00000267595	BRCA1P1
ENSG00000267597	NULL	-1.0	ENSG00000267597	RPIAP1
ENSG00000267598	INCONSISTENT	2.0	ENSG00000267598	IER2-AS1
ENSG00000267599	NULL	-1.0	ENSG00000267599	LINC02959
ENSG00000267601	NULL	-1.0	ENSG00000267601	
ENSG00000267603	NULL	-1.0	ENSG00000267603	LINC01028
ENSG00000267604	REPRESSED	1.0	ENSG00000267604	CFAP97D1-AS1
ENSG00000267605	NULL	-1.0	ENSG00000267605	
ENSG00000267606	COMPLEX	3.0	ENSG00000267606	
ENSG00000267607	BIVALENT	5.0	ENSG00000267607	ICAM4-AS1
ENSG00000267609	NULL	-1.0	ENSG00000267609	SNX33P1
ENSG00000267610	NULL	-1.0	ENSG00000267610	
ENSG00000267611	NULL	-1.0	ENSG00000267611	
ENSG00000267612	NULL	-1.0	ENSG00000267612	
ENSG00000267614	NULL	-1.0	ENSG00000267614	
ENSG00000267615	NULL	-1.0	ENSG00000267615	
ENSG00000267617	NULL	-1.0	ENSG00000267617	
ENSG00000267618	INCONSISTENT	2.0	ENSG00000267618	
ENSG00000267620	REPRESSED	1.0	ENSG00000267620	
ENSG00000267623	REPRESSED	1.0	ENSG00000267623	
ENSG00000267624	NULL	-1.0	ENSG00000267624	
ENSG00000267625	NULL	-1.0	ENSG00000267625	
ENSG00000267626	INCONSISTENT	2.0	ENSG00000267626	HAUS5-DT
ENSG00000267627	NULL	-1.0	ENSG00000267627	
ENSG00000267628	NULL	-1.0	ENSG00000267628	
ENSG00000267629	NULL	-1.0	ENSG00000267629	
ENSG00000267630	NULL	-1.0	ENSG00000267630	
ENSG00000267631	NULL	-1.0	ENSG00000267631	CGB1
ENSG00000267632	NULL	-1.0	ENSG00000267632	
ENSG00000267633	INCONSISTENT	2.0	ENSG00000267633	
ENSG00000267634	NULL	-1.0	ENSG00000267634	RPL7L1P5
ENSG00000267636	NULL	-1.0	ENSG00000267636	
ENSG00000267637	INCONSISTENT	2.0	ENSG00000267637	
ENSG00000267638	NULL	-1.0	ENSG00000267638	LOC105371789
ENSG00000267640	NULL	-1.0	ENSG00000267640	
ENSG00000267641	NULL	-1.0	ENSG00000267641	BNIP3P16
ENSG00000267642	REPRESSED	1.0	ENSG00000267642	ASXL3-DT
ENSG00000267643	NULL	-1.0	ENSG00000267643	
ENSG00000267644	NULL	-1.0	ENSG00000267644	
ENSG00000267645	NULL	-1.0	ENSG00000267645	POLR2J2-UPK3BL1
ENSG00000267646	INCONSISTENT	2.0	ENSG00000267646	
ENSG00000267647	NULL	-1.0	ENSG00000267647	MAP1LC3P
ENSG00000267648	NULL	-1.0	ENSG00000267648	
ENSG00000267649	INCONSISTENT	1.0	ENSG00000267649	
ENSG00000267650	NULL	-1.0	ENSG00000267650	
ENSG00000267651	NULL	-1.0	ENSG00000267651	
ENSG00000267652	NULL	-1.0	ENSG00000267652	NPM1P1
ENSG00000267653	INCONSISTENT	2.0	ENSG00000267653	
ENSG00000267655	REPRESSED	1.0	ENSG00000267655	
ENSG00000267656	INCONSISTENT	1.0	ENSG00000267656	
ENSG00000267658	INCONSISTENT	2.0	ENSG00000267658	RAB5C-AS1
ENSG00000267659	NULL	-1.0	ENSG00000267659	LINC01482
ENSG00000267661	NULL	-1.0	ENSG00000267661	
ENSG00000267662	NULL	-1.0	ENSG00000267662	TSHZ3-AS1
ENSG00000267663	NULL	-1.0	ENSG00000267663	PPIAP56
ENSG00000267664	NULL	-1.0	ENSG00000267664	RPL17P45
ENSG00000267665	NULL	-1.0	ENSG00000267665	LOC400622
ENSG00000267666	INCONSISTENT	2.0	ENSG00000267666	
ENSG00000267669	NULL	-1.0	ENSG00000267669	RPLP0P12
ENSG00000267670	INCONSISTENT	2.0	ENSG00000267670	
ENSG00000267672	NULL	-1.0	ENSG00000267672	
ENSG00000267673	SIMPLE_AND	1.0	ENSG00000267673	FDX2
ENSG00000267674	NULL	-1.0	ENSG00000267674	
ENSG00000267675	REPRESSED	1.0	ENSG00000267675	
ENSG00000267676	INCONSISTENT	2.0	ENSG00000267676	THA1P
ENSG00000267677	INCONSISTENT	2.0	ENSG00000267677	
ENSG00000267678	NULL	-1.0	ENSG00000267678	
ENSG00000267679	INCONSISTENT	1.0	ENSG00000267679	EIF5AP2
ENSG00000267680	SIMPLE_AND	1.0	ENSG00000267680	ZNF224
ENSG00000267681	NULL	-1.0	ENSG00000267681	
ENSG00000267682	COMPLEX	4.0	ENSG00000267682	
ENSG00000267683	NULL	-1.0	ENSG00000267683	
ENSG00000267685	NULL	-1.0	ENSG00000267685	NTF6B
ENSG00000267686	REPRESSED	1.0	ENSG00000267686	LINC03111
ENSG00000267687	NULL	-1.0	ENSG00000267687	LOC100421385
ENSG00000267688	NULL	-1.0	ENSG00000267688	
ENSG00000267689	NULL	-1.0	ENSG00000267689	
ENSG00000267690	NULL	-1.0	ENSG00000267690	LDLRAD4-AS1
ENSG00000267691	NULL	-1.0	ENSG00000267691	SHC1P2
ENSG00000267692	COMPLEX	3.0	ENSG00000267692	TAF9P3
ENSG00000267693	NULL	-1.0	ENSG00000267693	
ENSG00000267694	NULL	-1.0	ENSG00000267694	LDLRAD4-AS3
ENSG00000267695	NULL	-1.0	ENSG00000267695	
ENSG00000267696	NULL	-1.0	ENSG00000267696	ERVK-28
ENSG00000267698	SIMPLE_AND	1.0	ENSG00000267698	LOC101927572
ENSG00000267699	INCONSISTENT	2.0	ENSG00000267699	
ENSG00000267703	INCONSISTENT	1.0	ENSG00000267703	
ENSG00000267704	NULL	-1.0	ENSG00000267704	FRG2LP
ENSG00000267705	NULL	-1.0	ENSG00000267705	
ENSG00000267706	NULL	-1.0	ENSG00000267706	
ENSG00000267707	REPRESSED	1.0	ENSG00000267707	
ENSG00000267708	NULL	-1.0	ENSG00000267708	RDM1P3
ENSG00000267709	NULL	-1.0	ENSG00000267709	LOC101928844
ENSG00000267710	NULL	-1.0	ENSG00000267710	EDDM13
ENSG00000267711	NULL	-1.0	ENSG00000267711	
ENSG00000267712	NULL	-1.0	ENSG00000267712	LINC01539
ENSG00000267713	NULL	-1.0	ENSG00000267713	
ENSG00000267714	NULL	-1.0	ENSG00000267714	SLC7A10-AS1
ENSG00000267716	NULL	-1.0	ENSG00000267716	
ENSG00000267717	NULL	-1.0	ENSG00000267717	SRSF10P1
ENSG00000267719	NULL	-1.0	ENSG00000267719	LINC02078
ENSG00000267722	NULL	-1.0	ENSG00000267722	
ENSG00000267723	NULL	-1.0	ENSG00000267723	
ENSG00000267724	NULL	-1.0	ENSG00000267724	
ENSG00000267725	INCONSISTENT	1.0	ENSG00000267725	
ENSG00000267726	NULL	-1.0	ENSG00000267726	LINC02565
ENSG00000267727	BIVALENT	4.0	ENSG00000267727	
ENSG00000267729	INCONSISTENT	2.0	ENSG00000267729	
ENSG00000267731	REPRESSED	1.0	ENSG00000267731	
ENSG00000267732	NULL	-1.0	ENSG00000267732	LOC105372132
ENSG00000267733	NULL	-1.0	ENSG00000267733	
ENSG00000267734	NULL	-1.0	ENSG00000267734	
ENSG00000267735	INCONSISTENT	2.0	ENSG00000267735	
ENSG00000267736	INCONSISTENT	2.0	ENSG00000267736	HMGB2P1
ENSG00000267737	INCONSISTENT	2.0	ENSG00000267737	
ENSG00000267740	INCONSISTENT	2.0	ENSG00000267740	
ENSG00000267741	NULL	-1.0	ENSG00000267741	UBE2L4
ENSG00000267742	NULL	-1.0	ENSG00000267742	SINHCAFP2
ENSG00000267743	INCONSISTENT	1.0	ENSG00000267743	LOC105372143
ENSG00000267744	NULL	-1.0	ENSG00000267744	SPICP2
ENSG00000267745	NULL	-1.0	ENSG00000267745	
ENSG00000267746	BIVALENT	4.0	ENSG00000267746	
ENSG00000267748	NULL	-1.0	ENSG00000267748	
ENSG00000267749	NULL	-1.0	ENSG00000267749	
ENSG00000267750	BIVALENT	4.0	ENSG00000267750	RUNDC3A-AS1
ENSG00000267751	SIMPLE_AND	1.0	ENSG00000267751	BSG-AS1
ENSG00000267752	NULL	-1.0	ENSG00000267752	RPS10P27
ENSG00000267755	NULL	-1.0	ENSG00000267755	
ENSG00000267756	NULL	-1.0	ENSG00000267756	
ENSG00000267757	SIMPLE_AND	1.0	ENSG00000267757	EML2-AS1
ENSG00000267758	NULL	-1.0	ENSG00000267758	
ENSG00000267760	NULL	-1.0	ENSG00000267760	
ENSG00000267761	REPRESSED	1.0	ENSG00000267761	MIR4527HG
ENSG00000267762	NULL	-1.0	ENSG00000267762	LOC105372107
ENSG00000267764	SIMPLE_AND	1.0	ENSG00000267764	CTIF-AS1
ENSG00000267765	NULL	-1.0	ENSG00000267765	
ENSG00000267766	INCONSISTENT	1.0	ENSG00000267766	
ENSG00000267767	NULL	-1.0	ENSG00000267767	LINC01801
ENSG00000267768	NULL	-1.0	ENSG00000267768	
ENSG00000267769	INCONSISTENT	1.0	ENSG00000267769	
ENSG00000267770	NULL	-1.0	ENSG00000267770	LOC100419624
ENSG00000267771	NULL	-1.0	ENSG00000267771	
ENSG00000267772	NULL	-1.0	ENSG00000267772	LINC01999
ENSG00000267773	NULL	-1.0	ENSG00000267773	
ENSG00000267774	NULL	-1.0	ENSG00000267774	
ENSG00000267775	NULL	-1.0	ENSG00000267775	OR7E16P
ENSG00000267777	NULL	-1.0	ENSG00000267777	LINC01791
ENSG00000267778	BIVALENT	4.0	ENSG00000267778	CBARP-DT
ENSG00000267779	NULL	-1.0	ENSG00000267779	LINC01533
ENSG00000267780	NULL	-1.0	ENSG00000267780	
ENSG00000267781	NULL	-1.0	ENSG00000267781	SLC25A36P1
ENSG00000267782	NULL	-1.0	ENSG00000267782	
ENSG00000267783	INCONSISTENT	2.0	ENSG00000267783	LOC124904642
ENSG00000267784	NULL	-1.0	ENSG00000267784	
ENSG00000267786	NULL	-1.0	ENSG00000267786	
ENSG00000267787	NULL	-1.0	ENSG00000267787	
ENSG00000267788	REPRESSED	1.0	ENSG00000267788	
ENSG00000267789	NULL	-1.0	ENSG00000267789	
ENSG00000267790	NULL	-1.0	ENSG00000267790	LINC01987
ENSG00000267791	NULL	-1.0	ENSG00000267791	
ENSG00000267792	NULL	-1.0	ENSG00000267792	WBP1LP11
ENSG00000267793	NULL	-1.0	ENSG00000267793	
ENSG00000267794	NULL	-1.0	ENSG00000267794	
ENSG00000267795	NULL	-1.0	ENSG00000267795	SMIM22
ENSG00000267796	SIMPLE_AND	1.0	ENSG00000267796	LIN37
ENSG00000267797	NULL	-1.0	ENSG00000267797	NRBF2P1
ENSG00000267799	NULL	-1.0	ENSG00000267799	MAN1A2P1
ENSG00000267800	NULL	-1.0	ENSG00000267800	
ENSG00000267801	INCONSISTENT	1.0	ENSG00000267801	
ENSG00000267808	INCONSISTENT	2.0	ENSG00000267808	
ENSG00000267809	NULL	-1.0	ENSG00000267809	NDUFV2P1
ENSG00000267811	INCONSISTENT	2.0	ENSG00000267811	
ENSG00000267815	REPRESSED	1.0	ENSG00000267815	
ENSG00000267827	COMPLEX	4.0	ENSG00000267827	
ENSG00000267828	NULL	-1.0	ENSG00000267828	Y_RNA
ENSG00000267834	NULL	-1.0	ENSG00000267834	
ENSG00000267838	NULL	-1.0	ENSG00000267838	
ENSG00000267852	SIMPLE_AND	1.0	ENSG00000267852	ARHGEF18-AS1
ENSG00000267855	SIMPLE_AND	1.0	ENSG00000267855	NDUFA7
ENSG00000267857	NULL	-1.0	ENSG00000267857	
ENSG00000267858	INCONSISTENT	2.0	ENSG00000267858	MZF1-AS1
ENSG00000267868	NULL	-1.0	ENSG00000267868	
ENSG00000267871	SIMPLE_AND	1.0	ENSG00000267871	ZNF460-AS1
ENSG00000267872	NULL	-1.0	ENSG00000267872	
ENSG00000267879	NULL	-1.0	ENSG00000267879	
ENSG00000267881	NULL	-1.0	ENSG00000267881	
ENSG00000267882	INCONSISTENT	1.0	ENSG00000267882	LOC100131496
ENSG00000267886	NULL	-1.0	ENSG00000267886	
ENSG00000267890	NULL	-1.0	ENSG00000267890	
ENSG00000267892	INCONSISTENT	1.0	ENSG00000267892	
ENSG00000267895	NULL	-1.0	ENSG00000267895	
ENSG00000267898	INCONSISTENT	2.0	ENSG00000267898	
ENSG00000267904	NULL	-1.0	ENSG00000267904	
ENSG00000267905	INCONSISTENT	2.0	ENSG00000267905	VSIG10L-AS1
ENSG00000267908	NULL	-1.0	ENSG00000267908	ZSCAN5DP
ENSG00000267909	REPRESSED	1.0	ENSG00000267909	CCDC177
ENSG00000267919	NULL	-1.0	ENSG00000267919	
ENSG00000267920	NULL	-1.0	ENSG00000267920	SNX6P1
ENSG00000267922	REPRESSED	1.0	ENSG00000267922	
ENSG00000267924	NULL	-1.0	ENSG00000267924	
ENSG00000267927	COMPLEX	4.0	ENSG00000267927	
ENSG00000267934	REPRESSED	1.0	ENSG00000267934	
ENSG00000267938	NULL	-1.0	ENSG00000267938	EIF1P6
ENSG00000267939	NULL	-1.0	ENSG00000267939	LOC105372266
ENSG00000267940	NULL	-1.0	ENSG00000267940	
ENSG00000267943	NULL	-1.0	ENSG00000267943	
ENSG00000267952	NULL	-1.0	ENSG00000267952	
ENSG00000267959	INCONSISTENT	2.0	ENSG00000267959	MIR3188
ENSG00000267961	NULL	-1.0	ENSG00000267961	OR10B1P
ENSG00000267968	NULL	-1.0	ENSG00000267968	LOC105372441
ENSG00000267978	NULL	-1.0	ENSG00000267978	MAGEA9B
ENSG00000267980	NULL	-1.0	ENSG00000267980	
ENSG00000267984	NULL	-1.0	ENSG00000267984	
ENSG00000267986	NULL	-1.0	ENSG00000267986	
ENSG00000267990	NULL	-1.0	ENSG00000267990	
ENSG00000267992	INCONSISTENT	1.0	ENSG00000267992	
ENSG00000268001	SIMPLE_AND	1.0	ENSG00000268001	CARD8-AS1
ENSG00000268006	SIMPLE_AND	1.0	ENSG00000268006	PTOV1-AS1
ENSG00000268009	NULL	-1.0	ENSG00000268009	SSX4
ENSG00000268015	NULL	-1.0	ENSG00000268015	PPP2R1A-AS1
ENSG00000268020	NULL	-1.0	ENSG00000268020	OR4G4P
ENSG00000268027	SIMPLE_OR	0.0	ENSG00000268027	
ENSG00000268030	INCONSISTENT	2.0	ENSG00000268030	
ENSG00000268034	NULL	-1.0	ENSG00000268034	TPM3P5
ENSG00000268038	NULL	-1.0	ENSG00000268038	LINC01785
ENSG00000268041	BIVALENT	4.0	ENSG00000268041	ERFL
ENSG00000268043	SIMPLE_AND	1.0	ENSG00000268043	NBPF12
ENSG00000268047	NULL	-1.0	ENSG00000268047	
ENSG00000268049	NULL	-1.0	ENSG00000268049	ZNF497-AS2
ENSG00000268051	SIMPLE_OR	0.0	ENSG00000268051	
ENSG00000268053	NULL	-1.0	ENSG00000268053	
ENSG00000268055	NULL	-1.0	ENSG00000268055	LOC124904710
ENSG00000268056	NULL	-1.0	ENSG00000268056	
ENSG00000268058	REPRESSED	1.0	ENSG00000268058	BNIP3P40
ENSG00000268061	SIMPLE_AND	1.0	ENSG00000268061	NAPA-AS1
ENSG00000268062	NULL	-1.0	ENSG00000268062	SRP14P4
ENSG00000268066	INCONSISTENT	2.0	ENSG00000268066	FMR1-AS1
ENSG00000268067	NULL	-1.0	ENSG00000268067	OR5AH1P
ENSG00000268069	NULL	-1.0	ENSG00000268069	
ENSG00000268070	REPRESSED	1.0	ENSG00000268070	
ENSG00000268074	NULL	-1.0	ENSG00000268074	RPL22P5
ENSG00000268078	NULL	-1.0	ENSG00000268078	
ENSG00000268079	NULL	-1.0	ENSG00000268079	BNIP3P30
ENSG00000268080	NULL	-1.0	ENSG00000268080	
ENSG00000268081	NULL	-1.0	ENSG00000268081	
ENSG00000268083	INCONSISTENT	1.0	ENSG00000268083	
ENSG00000268087	INCONSISTENT	1.0	ENSG00000268087	
ENSG00000268088	SIMPLE_OR	0.0	ENSG00000268088	
ENSG00000268089	NULL	-1.0	ENSG00000268089	GABRQ
ENSG00000268093	INCONSISTENT	2.0	ENSG00000268093	
ENSG00000268095	COMPLEX	3.0	ENSG00000268095	ZNF649-AS1
ENSG00000268100	NULL	-1.0	ENSG00000268100	ZNF725P
ENSG00000268101	NULL	-1.0	ENSG00000268101	CYP2G2P
ENSG00000268104	NULL	-1.0	ENSG00000268104	SLC6A14
ENSG00000268105	NULL	-1.0	ENSG00000268105	
ENSG00000268107	COMPLEX	4.0	ENSG00000268107	
ENSG00000268108	NULL	-1.0	ENSG00000268108	
ENSG00000268112	NULL	-1.0	ENSG00000268112	
ENSG00000268116	REPRESSED	1.0	ENSG00000268116	
ENSG00000268117	NULL	-1.0	ENSG00000268117	VN1R84P
ENSG00000268119	NULL	-1.0	ENSG00000268119	LOC105372321
ENSG00000268120	INCONSISTENT	1.0	ENSG00000268120	
ENSG00000268129	SIMPLE_AND	1.0	ENSG00000268129	U2SURP-AS1
ENSG00000268133	INCONSISTENT	2.0	ENSG00000268133	
ENSG00000268140	NULL	-1.0	ENSG00000268140	PCGF7P
ENSG00000268144	REPRESSED	1.0	ENSG00000268144	NIFKP6
ENSG00000268148	NULL	-1.0	ENSG00000268148	VN1R91P
ENSG00000268149	NULL	-1.0	ENSG00000268149	MAP2K7-AS1
ENSG00000268153	NULL	-1.0	ENSG00000268153	
ENSG00000268154	SIMPLE_AND	1.0	ENSG00000268154	Metazoa_SRP
ENSG00000268157	REPRESSED	1.0	ENSG00000268157	
ENSG00000268163	COMPLEX	4.0	ENSG00000268163	
ENSG00000268170	REPRESSED	1.0	ENSG00000268170	
ENSG00000268173	INCONSISTENT	2.0	ENSG00000268173	
ENSG00000268174	NULL	-1.0	ENSG00000268174	BNIP3P22
ENSG00000268181	NULL	-1.0	ENSG00000268181	LOC100287834
ENSG00000268182	REPRESSED	1.0	ENSG00000268182	SMIM17
ENSG00000268184	REPRESSED	1.0	ENSG00000268184	
ENSG00000268186	INCONSISTENT	2.0	ENSG00000268186	ZNF114-AS1
ENSG00000268189	INCONSISTENT	2.0	ENSG00000268189	
ENSG00000268191	NULL	-1.0	ENSG00000268191	
ENSG00000268193	NULL	-1.0	ENSG00000268193	
ENSG00000268199	NULL	-1.0	ENSG00000268199	
ENSG00000268201	NULL	-1.0	ENSG00000268201	
ENSG00000268203	NULL	-1.0	ENSG00000268203	
ENSG00000268204	SIMPLE_AND	1.0	ENSG00000268204	
ENSG00000268205	NULL	-1.0	ENSG00000268205	LNC-WAL
ENSG00000268209	NULL	-1.0	ENSG00000268209	LOC100422190
ENSG00000268218	NULL	-1.0	ENSG00000268218	
ENSG00000268221	NULL	-1.0	ENSG00000268221	OPN1MW
ENSG00000268222	NULL	-1.0	ENSG00000268222	EEF1A1P7
ENSG00000268223	NULL	-1.0	ENSG00000268223	ARL14EPL
ENSG00000268230	INCONSISTENT	2.0	ENSG00000268230	
ENSG00000268231	INCONSISTENT	1.0	ENSG00000268231	
ENSG00000268234	NULL	-1.0	ENSG00000268234	FKBP4P6
ENSG00000268235	NULL	-1.0	ENSG00000268235	TCP11X1
ENSG00000268238	NULL	-1.0	ENSG00000268238	IGFL1P2
ENSG00000268240	REPRESSED	1.0	ENSG00000268240	
ENSG00000268243	NULL	-1.0	ENSG00000268243	RPS29P30
ENSG00000268257	NULL	-1.0	ENSG00000268257	AIRN
ENSG00000268266	COMPLEX	4.0	ENSG00000268266	PKMYT1AR
ENSG00000268267	NULL	-1.0	ENSG00000268267	SIGLEC29P
ENSG00000268272	NULL	-1.0	ENSG00000268272	VN1R78P
ENSG00000268278	NULL	-1.0	ENSG00000268278	
ENSG00000268279	NULL	-1.0	ENSG00000268279	
ENSG00000268282	NULL	-1.0	ENSG00000268282	ARPC1AP2
ENSG00000268287	NULL	-1.0	ENSG00000268287	
ENSG00000268288	NULL	-1.0	ENSG00000268288	
ENSG00000268289	NULL	-1.0	ENSG00000268289	
ENSG00000268292	NULL	-1.0	ENSG00000268292	
ENSG00000268293	NULL	-1.0	ENSG00000268293	
ENSG00000268295	NULL	-1.0	ENSG00000268295	POLR3GP1
ENSG00000268296	NULL	-1.0	ENSG00000268296	
ENSG00000268297	REPRESSED	1.0	ENSG00000268297	CLEC4GP1
ENSG00000268307	INCONSISTENT	1.0	ENSG00000268307	LINC02560
ENSG00000268309	INCONSISTENT	1.0	ENSG00000268309	
ENSG00000268316	NULL	-1.0	ENSG00000268316	
ENSG00000268318	NULL	-1.0	ENSG00000268318	LINC01872
ENSG00000268320	NULL	-1.0	ENSG00000268320	SCGB1C2
ENSG00000268322	REPRESSED	1.0	ENSG00000268322	BNIP3P25
ENSG00000268324	INCONSISTENT	1.0	ENSG00000268324	LRRC2-AS1
ENSG00000268326	NULL	-1.0	ENSG00000268326	
ENSG00000268333	NULL	-1.0	ENSG00000268333	
ENSG00000268335	NULL	-1.0	ENSG00000268335	BNIP3P23
ENSG00000268336	NULL	-1.0	ENSG00000268336	SIGLEC20P
ENSG00000268350	SIMPLE_AND	1.0	ENSG00000268350	FAM156A
ENSG00000268355	COMPLEX	4.0	ENSG00000268355	
ENSG00000268357	NULL	-1.0	ENSG00000268357	VN1R81P
ENSG00000268361	INCONSISTENT	2.0	ENSG00000268361	
ENSG00000268362	SIMPLE_AND	1.0	ENSG00000268362	
ENSG00000268364	SIMPLE_AND	1.0	ENSG00000268364	
ENSG00000268366	INCONSISTENT	2.0	ENSG00000268366	SERTAD3-AS1
ENSG00000268375	NULL	-1.0	ENSG00000268375	
ENSG00000268379	NULL	-1.0	ENSG00000268379	
ENSG00000268388	BIVALENT	4.0	ENSG00000268388	FENDRR
ENSG00000268390	NULL	-1.0	ENSG00000268390	
ENSG00000268391	NULL	-1.0	ENSG00000268391	MTCO3P42
ENSG00000268392	REPRESSED	1.0	ENSG00000268392	
ENSG00000268400	SIMPLE_AND	1.0	ENSG00000268400	
ENSG00000268401	NULL	-1.0	ENSG00000268401	
ENSG00000268403	COMPLEX	4.0	ENSG00000268403	ZNF143-AS1
ENSG00000268407	NULL	-1.0	ENSG00000268407	
ENSG00000268412	NULL	-1.0	ENSG00000268412	TRMT112P6
ENSG00000268416	NULL	-1.0	ENSG00000268416	
ENSG00000268433	NULL	-1.0	ENSG00000268433	MTDHP3
ENSG00000268434	NULL	-1.0	ENSG00000268434	
ENSG00000268438	REPRESSED	1.0	ENSG00000268438	BNIP3P27
ENSG00000268442	NULL	-1.0	ENSG00000268442	HAVCR1P1
ENSG00000268447	NULL	-1.0	ENSG00000268447	SSX2B
ENSG00000268455	NULL	-1.0	ENSG00000268455	
ENSG00000268458	NULL	-1.0	ENSG00000268458	
ENSG00000268460	NULL	-1.0	ENSG00000268460	LOC93429
ENSG00000268461	NULL	-1.0	ENSG00000268461	
ENSG00000268465	NULL	-1.0	ENSG00000268465	
ENSG00000268469	NULL	-1.0	ENSG00000268469	BNIP3P38
ENSG00000268471	SIMPLE_AND	1.0	ENSG00000268471	MIR4453HG
ENSG00000268472	NULL	-1.0	ENSG00000268472	LOC100132686
ENSG00000268473	NULL	-1.0	ENSG00000268473	
ENSG00000268475	INCONSISTENT	1.0	ENSG00000268475	
ENSG00000268480	NULL	-1.0	ENSG00000268480	NFILZ
ENSG00000268483	NULL	-1.0	ENSG00000268483	RPL7AP69
ENSG00000268486	NULL	-1.0	ENSG00000268486	
ENSG00000268496	NULL	-1.0	ENSG00000268496	
ENSG00000268499	NULL	-1.0	ENSG00000268499	
ENSG00000268500	NULL	-1.0	ENSG00000268500	SIGLEC5
ENSG00000268505	REPRESSED	1.0	ENSG00000268505	
ENSG00000268509	INCONSISTENT	2.0	ENSG00000268509	
ENSG00000268510	INCONSISTENT	1.0	ENSG00000268510	IFNL3P1
ENSG00000268516	SIMPLE_AND	1.0	ENSG00000268516	ZNF8-DT
ENSG00000268518	NULL	-1.0	ENSG00000268518	MYREM
ENSG00000268520	SIMPLE_AND	1.0	ENSG00000268520	
ENSG00000268521	NULL	-1.0	ENSG00000268521	VN1R83P
ENSG00000268529	NULL	-1.0	ENSG00000268529	CYP2T3P
ENSG00000268530	INCONSISTENT	2.0	ENSG00000268530	LOC105372430
ENSG00000268531	NULL	-1.0	ENSG00000268531	
ENSG00000268532	REPRESSED	1.0	ENSG00000268532	LINC02135
ENSG00000268533	NULL	-1.0	ENSG00000268533	
ENSG00000268535	NULL	-1.0	ENSG00000268535	MTDHP4
ENSG00000268536	INCONSISTENT	2.0	ENSG00000268536	
ENSG00000268541	NULL	-1.0	ENSG00000268541	VN1R88P
ENSG00000268543	REPRESSED	1.0	ENSG00000268543	
ENSG00000268545	NULL	-1.0	ENSG00000268545	VN1R107P
ENSG00000268555	NULL	-1.0	ENSG00000268555	
ENSG00000268560	NULL	-1.0	ENSG00000268560	
ENSG00000268564	INCONSISTENT	2.0	ENSG00000268564	ILVBL-AS1
ENSG00000268565	NULL	-1.0	ENSG00000268565	
ENSG00000268566	REPRESSED	1.0	ENSG00000268566	
ENSG00000268573	SIMPLE_AND	1.0	ENSG00000268573	
ENSG00000268575	NULL	-1.0	ENSG00000268575	
ENSG00000268580	NULL	-1.0	ENSG00000268580	LINC01966
ENSG00000268581	NULL	-1.0	ENSG00000268581	SIGLEC18P
ENSG00000268582	NULL	-1.0	ENSG00000268582	
ENSG00000268583	INCONSISTENT	2.0	ENSG00000268583	
ENSG00000268584	SIMPLE_AND	1.0	ENSG00000268584	
ENSG00000268589	NULL	-1.0	ENSG00000268589	
ENSG00000268592	BIVALENT	4.0	ENSG00000268592	RAET1E-AS1
ENSG00000268593	NULL	-1.0	ENSG00000268593	VN1R106P
ENSG00000268595	NULL	-1.0	ENSG00000268595	LOC107985327
ENSG00000268597	NULL	-1.0	ENSG00000268597	
ENSG00000268598	NULL	-1.0	ENSG00000268598	VN1R80P
ENSG00000268601	NULL	-1.0	ENSG00000268601	
ENSG00000268603	BIVALENT	5.0	ENSG00000268603	
ENSG00000268605	INCONSISTENT	2.0	ENSG00000268605	
ENSG00000268606	NULL	-1.0	ENSG00000268606	MAGEA2
ENSG00000268614	INCONSISTENT	2.0	ENSG00000268614	
ENSG00000268615	NULL	-1.0	ENSG00000268615	
ENSG00000268618	NULL	-1.0	ENSG00000268618	
ENSG00000268620	NULL	-1.0	ENSG00000268620	
ENSG00000268621	NULL	-1.0	ENSG00000268621	IGFL2-AS1
ENSG00000268623	REPRESSED	1.0	ENSG00000268623	NAXEP2
ENSG00000268628	REPRESSED	1.0	ENSG00000268628	
ENSG00000268629	NULL	-1.0	ENSG00000268629	TEX13A
ENSG00000268635	INCONSISTENT	2.0	ENSG00000268635	
ENSG00000268636	NULL	-1.0	ENSG00000268636	
ENSG00000268643	INCONSISTENT	2.0	ENSG00000268643	
ENSG00000268649	NULL	-1.0	ENSG00000268649	
ENSG00000268650	INCONSISTENT	2.0	ENSG00000268650	
ENSG00000268651	NULL	-1.0	ENSG00000268651	CTAG1A
ENSG00000268652	NULL	-1.0	ENSG00000268652	LOC100133225
ENSG00000268654	NULL	-1.0	ENSG00000268654	MIMT1
ENSG00000268655	NULL	-1.0	ENSG00000268655	SAXO3
ENSG00000268658	NULL	-1.0	ENSG00000268658	LINC00664
ENSG00000268659	NULL	-1.0	ENSG00000268659	
ENSG00000268660	NULL	-1.0	ENSG00000268660	LETM1P2
ENSG00000268663	NULL	-1.0	ENSG00000268663	WBP1LP6
ENSG00000268669	NULL	-1.0	ENSG00000268669	
ENSG00000268670	SIMPLE_AND	1.0	ENSG00000268670	
ENSG00000268673	NULL	-1.0	ENSG00000268673	
